sample;ko;genesymbol;genename;cpd;compoundclass;referenceAG;compoundname;enzyme_activity
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10928;Nitrogen-containing;WFD;Alachlor;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10928;Aromatic;WFD;Alachlor;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10984;Nitrogen-containing;EPC;Cypermethrin;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10928;Nitrogen-containing;EPC;Alachlor;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14322;Chlorinated;EPC;Chlorpyrifos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11090;Inorganic;EPA;Endosulfan;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10928;Aromatic;EPC;Alachlor;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14322;Organophosphorus;ATSDR;Chlorpyrifos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Chlorinated;EPA;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14322;Organophosphorus;WFD;Chlorpyrifos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14430;Organophosphorus;EPC;Dichlorvos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11090;Inorganic;ATSDR;Endosulfan;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14430;Chlorinated;IARC2B;Dichlorvos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11088;Organometallic;IARC2A;1,2-Dibromoethane;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Chlorinated;EPC;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Aliphatic;PSL;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Aliphatic;IARC1;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11278;Aromatic;IARC1;Aflatoxin B1exo-8,9-epoxide-GSH;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14449;Chlorinated;IARC2A;Epichlorohydrin;transferase
Fusarium graminearum - fgr;K00637;SOAT;sterol O-acyltransferase ;C19300;Nitrogen-containing;IARC2B;Tetranitromethane;acyltransferase
Fusarium graminearum - fgr;K00637;SOAT;sterol O-acyltransferase ;C19300;Inorganic;IARC2B;Tetranitromethane;acyltransferase
Fusarium graminearum - fgr;K14334;CMLE;carboxy-cis,cis-muconate cyclase ;C01163;Aliphatic;WFD;3-Carboxy-cis,cis-muconate;cyclase
Fusarium graminearum - fgr;K14334;CMLE;carboxy-cis,cis-muconate cyclase ;C01163;Aliphatic;ATSDR;3-Carboxy-cis,cis-muconate;cyclase
Fusarium graminearum - fgr;K14334;CMLE;carboxy-cis,cis-muconate cyclase ;C01163;Aliphatic;EPC;3-Carboxy-cis,cis-muconate;cyclase
Fusarium graminearum - fgr;K14334;CMLE;carboxy-cis,cis-muconate cyclase ;C01163;Aliphatic;PSL;3-Carboxy-cis,cis-muconate;cyclase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10928;Chlorinated;WFD;Alachlor;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14322;Chlorinated;WFD;Chlorpyrifos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Chlorinated;CONAMA;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10928;Chlorinated;EPC;Alachlor;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14322;Organophosphorus;EPC;Chlorpyrifos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14322;Chlorinated;ATSDR;Chlorpyrifos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11090;Chlorinated;WFD;Endosulfan;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10984;Polyaromatic;EPC;Cypermethrin;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11278;Nitrogen-containing;IARC1;Aflatoxin B1exo-8,9-epoxide-GSH;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Aliphatic;EPA;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11090;Inorganic;WFD;Endosulfan;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14449;Aliphatic;IARC2A;Epichlorohydrin;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11090;Chlorinated;ATSDR;Endosulfan;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Chlorinated;ATSDR;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14430;Chlorinated;ATSDR;Dichlorvos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Aliphatic;EPC;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Chlorinated;IARC1;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Aliphatic;ATSDR;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11278;Sulfur-containing;IARC1;Aflatoxin B1exo-8,9-epoxide-GSH;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14430;Organophosphorus;ATSDR;Dichlorvos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11088;Organometallic;ATSDR;1,2-Dibromoethane;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14430;Chlorinated;EPC;Dichlorvos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11090;Inorganic;EPC;Endosulfan;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10984;Chlorinated;EPC;Cypermethrin;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11090;Chlorinated;EPC;Endosulfan;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Chlorinated;PSL;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Aliphatic;CONAMA;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14430;Organophosphorus;IARC2B;Dichlorvos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C19586;Aromatic;IARC1;Aflatoxin B1-exo-8,9-epoxide;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C01326;Nitrogen-containing;ATSDR;Hydrogen cyanide;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11090;Chlorinated;EPA;Endosulfan;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10928;Nitrogen-containing;WFD;Alachlor;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10928;Aromatic;WFD;Alachlor;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10984;Nitrogen-containing;EPC;Cypermethrin;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10928;Nitrogen-containing;EPC;Alachlor;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14322;Chlorinated;EPC;Chlorpyrifos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11090;Inorganic;EPA;Endosulfan;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10928;Aromatic;EPC;Alachlor;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14322;Organophosphorus;ATSDR;Chlorpyrifos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Chlorinated;EPA;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14322;Organophosphorus;WFD;Chlorpyrifos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14430;Organophosphorus;EPC;Dichlorvos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11090;Inorganic;ATSDR;Endosulfan;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14430;Chlorinated;IARC2B;Dichlorvos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11088;Organometallic;IARC2A;1,2-Dibromoethane;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Chlorinated;EPC;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Aliphatic;PSL;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Aliphatic;IARC1;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11278;Aromatic;IARC1;Aflatoxin B1exo-8,9-epoxide-GSH;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14449;Chlorinated;IARC2A;Epichlorohydrin;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10928;Chlorinated;WFD;Alachlor;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14322;Chlorinated;WFD;Chlorpyrifos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Chlorinated;CONAMA;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10928;Chlorinated;EPC;Alachlor;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14322;Organophosphorus;EPC;Chlorpyrifos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14322;Chlorinated;ATSDR;Chlorpyrifos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11090;Chlorinated;WFD;Endosulfan;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10984;Polyaromatic;EPC;Cypermethrin;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11278;Nitrogen-containing;IARC1;Aflatoxin B1exo-8,9-epoxide-GSH;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Aliphatic;EPA;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11090;Inorganic;WFD;Endosulfan;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14449;Aliphatic;IARC2A;Epichlorohydrin;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11090;Chlorinated;ATSDR;Endosulfan;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Chlorinated;ATSDR;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14430;Chlorinated;ATSDR;Dichlorvos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Aliphatic;EPC;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Chlorinated;IARC1;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Aliphatic;ATSDR;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11278;Sulfur-containing;IARC1;Aflatoxin B1exo-8,9-epoxide-GSH;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14430;Organophosphorus;ATSDR;Dichlorvos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11088;Organometallic;ATSDR;1,2-Dibromoethane;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14430;Chlorinated;EPC;Dichlorvos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11090;Inorganic;EPC;Endosulfan;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10984;Chlorinated;EPC;Cypermethrin;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11090;Chlorinated;EPC;Endosulfan;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Chlorinated;PSL;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Aliphatic;CONAMA;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14430;Organophosphorus;IARC2B;Dichlorvos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C19586;Aromatic;IARC1;Aflatoxin B1-exo-8,9-epoxide;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C01326;Nitrogen-containing;ATSDR;Hydrogen cyanide;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11090;Chlorinated;EPA;Endosulfan;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10928;Nitrogen-containing;WFD;Alachlor;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10928;Aromatic;WFD;Alachlor;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10984;Nitrogen-containing;EPC;Cypermethrin;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10928;Nitrogen-containing;EPC;Alachlor;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14322;Chlorinated;EPC;Chlorpyrifos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11090;Inorganic;EPA;Endosulfan;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C10928;Aromatic;EPC;Alachlor;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14322;Organophosphorus;ATSDR;Chlorpyrifos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Chlorinated;EPA;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14322;Organophosphorus;WFD;Chlorpyrifos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14430;Organophosphorus;EPC;Dichlorvos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11090;Inorganic;ATSDR;Endosulfan;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14430;Chlorinated;IARC2B;Dichlorvos;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11088;Organometallic;IARC2A;1,2-Dibromoethane;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Chlorinated;EPC;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Aliphatic;PSL;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C06790;Aliphatic;IARC1;Trichloroethene;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C11278;Aromatic;IARC1;Aflatoxin B1exo-8,9-epoxide-GSH;transferase
Fusarium graminearum - fgr;K00799;GST;glutathione S-transferase ;C14449;Chlorinated;IARC2A;Epichlorohydrin;transferase
Fusarium graminearum - fgr;K14264;BNA3;kynurenine aminotransferase ;C13672;Aliphatic;WFD;AMPA;aminotransferase
Fusarium graminearum - fgr;K14264;BNA3;kynurenine aminotransferase ;C13672;Nitrogen-containing;WFD;AMPA;aminotransferase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C14219;Chlorinated;ATSDR;2-Chlorophenol;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C14219;Chlorinated;EPA;2-Chlorophenol;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C00090;Aromatic;WFD;Catechol;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C14219;Aromatic;CONAMA;2-Chlorophenol;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C00090;Aromatic;IARC2B;Catechol;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C14219;Chlorinated;CONAMA;2-Chlorophenol;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C00090;Aromatic;ATSDR;Catechol;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C01197;Aromatic;IARC2B;Caffeate;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C00090;Aromatic;PSL;Catechol;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C14219;Aromatic;ATSDR;2-Chlorophenol;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C14219;Aromatic;EPA;2-Chlorophenol;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C00090;Aromatic;EPC;Catechol;tyrosinase
Fusarium graminearum - fgr;K13333;PLB;lysophospholipase ;C14430;Chlorinated;ATSDR;Dichlorvos;lysophospholipase
Fusarium graminearum - fgr;K13333;PLB;lysophospholipase ;C14430;Chlorinated;EPC;Dichlorvos;lysophospholipase
Fusarium graminearum - fgr;K13333;PLB;lysophospholipase ;C14430;Organophosphorus;IARC2B;Dichlorvos;lysophospholipase
Fusarium graminearum - fgr;K13333;PLB;lysophospholipase ;C14430;Organophosphorus;ATSDR;Dichlorvos;lysophospholipase
Fusarium graminearum - fgr;K13333;PLB;lysophospholipase ;C14430;Chlorinated;IARC2B;Dichlorvos;lysophospholipase
Fusarium graminearum - fgr;K13333;PLB;lysophospholipase ;C14430;Organophosphorus;EPC;Dichlorvos;lysophospholipase
Fusarium graminearum - fgr;K13524;ABAT;4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase ;C19304;Nitrogen-containing;IARC2B;Thiouracil;aminotransferase
Fusarium graminearum - fgr;K13524;ABAT;4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase ;C19304;Aliphatic;IARC2B;Thiouracil;aminotransferase
Fusarium graminearum - fgr;K13524;ABAT;4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase ;C10984;Chlorinated;EPC;Cypermethrin;aminotransferase
Fusarium graminearum - fgr;K13524;ABAT;4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase ;C19304;Sulfur-containing;IARC2B;Thiouracil;aminotransferase
Fusarium graminearum - fgr;K13524;ABAT;4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase ;C10984;Polyaromatic;EPC;Cypermethrin;aminotransferase
Fusarium graminearum - fgr;K13524;ABAT;4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase ;C10984;Nitrogen-containing;EPC;Cypermethrin;aminotransferase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C14219;Chlorinated;ATSDR;2-Chlorophenol;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C14219;Chlorinated;EPA;2-Chlorophenol;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C00090;Aromatic;WFD;Catechol;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C14219;Aromatic;CONAMA;2-Chlorophenol;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C00090;Aromatic;IARC2B;Catechol;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C14219;Chlorinated;CONAMA;2-Chlorophenol;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C00090;Aromatic;ATSDR;Catechol;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C01197;Aromatic;IARC2B;Caffeate;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C00090;Aromatic;PSL;Catechol;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C14219;Aromatic;ATSDR;2-Chlorophenol;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C14219;Aromatic;EPA;2-Chlorophenol;tyrosinase
Fusarium graminearum - fgr;K00505;TYR;tyrosinase ;C00090;Aromatic;EPC;Catechol;tyrosinase
Fusarium graminearum - fgr;K00306;PIPOX;sarcosine oxidase / L-pipecolate oxidase ;C00067;Aliphatic;PSL;Formaldehyde;oxidase
Fusarium graminearum - fgr;K00306;PIPOX;sarcosine oxidase / L-pipecolate oxidase ;C00067;Aliphatic;ATSDR;Formaldehyde;oxidase
Fusarium graminearum - fgr;K00306;PIPOX;sarcosine oxidase / L-pipecolate oxidase ;C00067;Aliphatic;IARC1;Formaldehyde;oxidase
Fusarium graminearum - fgr;K00344;qor;NADPH:quinone reductase ;C10312;Aromatic;IARC2B;Danthron;reductase
Fusarium graminearum - fgr;K00275;pdxH;pyridoxamine 5'-phosphate oxidase ;C00014;Nitrogen-containing;PSL;Ammonia;oxidase
Fusarium graminearum - fgr;K00275;pdxH;pyridoxamine 5'-phosphate oxidase ;C00014;Nitrogen-containing;ATSDR;Ammonia;oxidase
Fusarium graminearum - fgr;K00567;ogt;methylated-DNA-[protein]-cysteine S-methyltransferase ;C18447;Halogenated;EPA;Methyl bromide;methyltransferase
Fusarium graminearum - fgr;K00567;ogt;methylated-DNA-[protein]-cysteine S-methyltransferase ;C18447;Aliphatic;EPA;Methyl bromide;methyltransferase
Fusarium graminearum - fgr;K13996;EPS1;protein disulfide-isomerase ;C14365;Chlorinated;ATSDR;2,3,3',4,5-Pentachlorobiphenyl;isomerase
Fusarium graminearum - fgr;K13996;EPS1;protein disulfide-isomerase ;C14365;Polyaromatic;ATSDR;2,3,3',4,5-Pentachlorobiphenyl;isomerase
Fusarium graminearum - fgr;K13996;EPS1;protein disulfide-isomerase ;C14365;Polyaromatic;IARC1;2,3,3',4,5-Pentachlorobiphenyl;isomerase
